asvid,DH10,DH11,DH12,DH13,DH14,DH15,DH16,DH2,DH3,DH6,DH8,DH9,taxonomy
736186bee4e089db8bdc6741d21671c7,0,0,0,0,0,0,0,0,54,8,30,12,d__Eukaryota; k__Alveolata; p__Ciliophora; c__Intramacronucleata; o__Conthreep; f__Phyllopharyngea; g__Acineta; s__Acineta_tuberosa
028a820ea8e2531ccd2a0530bebf28b1,0,0,0,0,0,0,0,0,1,0,0,0,d__Eukaryota; k__Alveolata; p__Ciliophora; c__Intramacronucleata; o__Conthreep; f__Oligohymenophorea; g__Zoothamnium; s__Zoothamnium_florens
0c00fe64e08181095a4685a7f30da6fe,30,5,0,0,0,0,0,51,0,87,64,3,d__Eukaryota; k__Alveolata; p__Ciliophora; c__Intramacronucleata; o__Conthreep; f__Phyllopharyngea; g__Acineta; s__Acineta_sp.
a4bdbf5be60d53c7d72735636106dcbc,71,8,0,0,0,0,0,175,0,268,115,11,d__Eukaryota; k__Alveolata; p__Ciliophora; c__Intramacronucleata; o__Conthreep; f__Phyllopharyngea; g__Acineta; s__Acineta_sp.
fa6f7bdd3ab979e7b7fe169fde060677,0,0,0,0,0,1,0,0,0,0,0,0,d__Eukaryota; k__Alveolata; p__Ciliophora; c__Intramacronucleata; o__Spirotrichea; f__Spirotrichea; g__Spirotrichea; s__uncultured_alveolate
1a5bbc6d1fa1dcb577d68ed83f317e44,0,0,0,11,0,0,3,0,0,0,0,0,d__Eukaryota; k__Alveolata; p__Protalveolata; c__Syndiniales; o__Syndiniales; f__Syndiniales_Group_I; g__Syndiniales_Group_I; s__uncultured_Duboscquella
81c044d218ea15c531c876d5ee0fdf82,0,0,0,0,8,0,0,0,0,0,0,0,d__Eukaryota; k__Alveolata; p__Dinoflagellata; c__Dinophyceae; o__Peridiniphycidae; f__Thoracosphaeraceae; g__Scrippsiella; s__uncultured_eukaryote
28040fec0b6e4e26b2dd7f49fce8fc82,0,0,52,0,0,0,0,0,0,0,0,0,d__Eukaryota; k__Alveolata; p__Dinoflagellata; c__Dinophyceae; o__Gymnodiniphycidae; f__Gymnodiniphycidae; g__Gyrodinium; s__uncultured_eukaryote
3d3d1c4fdbeb308f709e4d457fb62b87,0,0,0,0,0,0,0,0,0,0,1,0,d__Eukaryota
3e276846ddb6da6293a5368fd6a2d62e,0,0,0,0,1,0,0,0,0,0,0,0,d__Eukaryota; k__Alveolata; p__Dinoflagellata; c__Dinophyceae
91f0451301bad44e53867ef89ab7e291,0,5,0,0,0,0,0,0,0,0,4,0,d__Eukaryota; k__Stramenopiles; p__Labyrinthulomycetes; c__Labyrinthulomycetes; o__Labyrinthulomycetes; f__Thraustochytriaceae; g__Aplanochytrium; s__Labyrinthuloides_minuta
fa146782b9e08ec00842df29db30a105,0,0,0,15,13,0,8,0,0,0,0,0,d__Eukaryota; k__Alveolata; p__Protalveolata; c__Syndiniales; o__Syndiniales; f__Syndiniales_Group_I; g__Syndiniales_Group_I; s__uncultured_marine
333bf017d148ae9aaf0a13b35028acd1,0,0,1,4,0,0,0,0,0,0,0,0,d__Eukaryota; k__Alveolata; p__Dinoflagellata; c__Dinophyceae
d8d8fb1520fea5b1bfb14785682e0127,0,6,0,0,0,0,0,0,0,1,0,0,d__Eukaryota; k__Chloroplastida; p__Chlorophyta; c__Trebouxiophyceae; o__Chlorellales; f__Chlorellales
aae7d8cfd81b07da61adda7495ba55d0,0,0,0,0,0,0,0,0,0,0,5,0,d__Eukaryota; k__Stramenopiles; p__Diatomea; c__Bacillariophyceae; o__Bacillariophyceae; f__Bacillariophyceae; g__Amphora
80a695454a4aeac30990b6de687dced9,0,4,0,0,0,0,0,0,0,0,0,0,d__Eukaryota; k__Chloroplastida; p__Chlorophyta; c__Chlorophyceae; o__Sphaeropleales; f__Sphaeropleales; g__Monoraphidium; s__Monoraphidium_sp.
44a8f56992ec7a1605443b373a8a3510,30,82,0,0,0,0,0,0,0,0,0,0,d__Eukaryota; k__Stramenopiles; p__Peronosporomycetes; c__Peronosporomycetes; o__Peronosporomycetes; f__Peronosporomycetes
525d7c74555ae3e3f6767a74b5a939cd,0,0,0,0,3,0,0,0,0,0,0,0,d__Eukaryota; k__Alveolata; p__Dinoflagellata; c__Dinophyceae; o__Peridiniphycidae; f__Thoracosphaeraceae; g__Scrippsiella; s__uncultured_eukaryote
63306dc53158738e503aa3d0412fb597,0,0,0,5,0,0,0,0,0,0,0,0,d__Eukaryota; k__Alveolata; p__Dinoflagellata; c__Dinophyceae
d7a4f89c5f0904dad0a5d964ae04339f,0,0,0,0,0,0,19,0,0,0,0,0,d__Eukaryota; k__Stramenopiles; p__Diatomea; c__Mediophyceae; o__Mediophyceae; f__Mediophyceae; g__Cyclotella; s__Cyclotella_choctawhatcheeana
875ee6db8fcdd5b9f838a0553d189e9f,0,0,0,0,0,0,0,0,0,1,0,0,d__Eukaryota; k__Alveolata; p__Ciliophora; c__Intramacronucleata; o__Conthreep; f__Oligohymenophorea; g__Zoothamnium
a2c4a672c500f77fd6aa1c4d57ab08c5,2,0,0,0,0,0,12,0,0,0,0,0,d__Eukaryota; k__Alveolata; p__Dinoflagellata; c__Dinophyceae; o__Gymnodiniphycidae; f__Kareniaceae; g__Karlodinium; s__uncultured_marine
f50ec7c437ea05073c8fcd9b27b4687f,11,0,0,0,0,0,0,0,0,0,0,0,d__Eukaryota; k__Chloroplastida; p__Chlorophyta; c__Chlorodendrophyceae; o__Chlorodendrophyceae; f__Chlorodendrophyceae; g__Chlorodendrophyceae; s__Tetraselmis_sp.
016119bae19d1cca8495e0e8bfb51ddd,0,0,173,369,316,151,139,0,0,0,0,0,d__Eukaryota; k__Alveolata; p__Dinoflagellata; c__Dinophyceae
cab7f80b348d53acc604f2a5de1a8074,0,0,0,0,0,0,0,0,74,13,26,0,d__Eukaryota; k__Alveolata; p__Ciliophora; c__Intramacronucleata; o__Conthreep; f__Phyllopharyngea; g__Acineta; s__Acineta_tuberosa
9c3d91b411c315dcd91e068a4250a77f,0,3,0,0,0,2,0,0,0,0,0,0,d__Eukaryota; k__Stramenopiles; p__Diatomea; c__Mediophyceae; o__Mediophyceae; f__Mediophyceae; g__Chaetoceros; s__Chaetoceros_elegans
4b922beea1aa7b9eefd0f0d4b54a546f,0,0,0,0,0,0,0,0,10,0,0,1,d__Eukaryota; k__Alveolata; p__Ciliophora; c__Intramacronucleata; o__Conthreep; f__Oligohymenophorea; g__Pseudovorticella; s__uncultured_eukaryote
e0975d7aed707939e08bd7346445d17f,0,0,0,0,0,0,4,0,0,0,0,0,d__Eukaryota; k__Alveolata; p__Dinoflagellata; c__Dinophyceae
5d4b1b672792344f9ed14a93d91c4c57,0,2,0,0,0,0,0,0,0,0,21,43,d__Eukaryota; k__Stramenopiles; p__Labyrinthulomycetes; c__Labyrinthulomycetes; o__Labyrinthulomycetes; f__Labyrinthulaceae; g__Labyrinthula; s__uncultured_eukaryote
ea0a241e45197163cd23e8a8bf716e33,0,0,0,0,0,0,0,0,1,0,0,0,d__Eukaryota; k__Alveolata; p__Ciliophora; c__Intramacronucleata; o__Conthreep; f__Phyllopharyngea; g__Acineta; s__Acineta_tuberosa
b71ae8301a2faeda0c527f92635c780d,0,0,0,0,0,0,0,0,0,0,0,2,d__Eukaryota
18b38d6bf93c61d87746d72491b2c849,0,0,0,0,14,1,17,0,0,0,0,0,d__Eukaryota; k__Rhizaria; p__Cercozoa; c__Thecofilosea; o__Cryomonadida; f__Protaspidae; g__Protaspis; s__uncultured_Rhizaria
44b2d69d419f4cceb1550b3962b0e070,0,0,0,2,3,0,0,0,0,0,0,0,d__Eukaryota; k__Alveolata; p__Dinoflagellata; c__Dinophyceae; o__Gonyaulacales; f__Gonyaulacales
df9054f45f9f32c36397ac76d82b8440,0,0,0,0,0,0,0,0,0,0,0,2,d__Eukaryota; k__Incertae_Sedis; p__Incertae_Sedis; c__Incertae_Sedis; o__Incertae_Sedis; f__Incertae_Sedis; g__Incertae_Sedis; s__Planomonas_micra
da0624a379edb344eee2fe18f4a2256d,0,0,0,0,0,2,14,0,0,0,11,42,d__Eukaryota; k__Stramenopiles; p__Diatomea; c__Mediophyceae; o__Mediophyceae; f__Mediophyceae
49f6667ee3dd7d76574eb64455df6611,0,0,0,0,0,0,0,0,0,0,0,4,d__Eukaryota; k__Stramenopiles; p__Labyrinthulomycetes; c__Labyrinthulomycetes; o__Labyrinthulomycetes; f__Labyrinthulaceae; g__Labyrinthula; s__uncultured_eukaryote
3b70336b85d79426498c95c35f7b9721,10,0,0,0,0,0,0,6,0,25,9,10,d__Eukaryota; k__Alveolata; p__Ciliophora; c__Intramacronucleata; o__Conthreep; f__Phyllopharyngea; g__Paracineta; s__Paracineta_limbata
489ac5a8df56e5b1f648164541fef591,0,0,0,0,0,0,0,0,0,0,2,0,d__Eukaryota
f770154b1991e808a547e45ba0889e2f,0,0,0,0,0,0,0,0,28,0,14,6,d__Eukaryota; k__Stramenopiles; p__Diatomea; c__Bacillariophyceae; o__Bacillariophyceae; f__Bacillariophyceae; g__Amphora
6316a58a52e828252a46a65bdc6cbc4d,0,0,0,0,0,0,0,0,0,0,0,3,d__Eukaryota
c7f1b69cf3eb4a601da112eccab28f7e,0,0,0,0,0,0,0,0,0,0,7,7,d__Eukaryota; k__Stramenopiles; p__Diatomea; c__Bacillariophyceae; o__Bacillariophyceae; f__Bacillariophyceae; g__Navicula
ce6ff402ac346e159b0b07dd051be4fe,0,0,0,0,0,0,2,0,0,0,0,0,d__Eukaryota; k__Chloroplastida; p__Chlorophyta; c__Chlorophyceae; o__Sphaeropleales; f__Sphaeropleales; g__Desmodesmus; s__Desmodesmus_sp.
f5c17e8da5e06af29924a53bea3493ba,0,0,0,0,0,0,6,0,0,0,0,0,d__Eukaryota; k__Chloroplastida; p__Chlorophyta; c__Chlorophyceae; o__Chlamydomonadales; f__Chlamydomonadales
f14b8515afaf294ca15b632cbe126fc2,0,0,0,0,0,0,0,0,0,0,0,4,d__Eukaryota; k__Amoebozoa; p__Apusomonadidae; c__Apusomonadidae; o__Apusomonadidae; f__Apusomonadidae; g__Planomonas; s__Planomonas_micra
a27e397150ee6640be8cb3495286747c,6,3,0,0,0,0,0,23,78,11,9,13,d__Eukaryota; k__Alveolata; p__Ciliophora; c__Intramacronucleata; o__Conthreep; f__Oligohymenophorea; g__Zoothamnium
26c63b356a1fd1bfd1c905860575e160,0,0,3,0,0,0,0,0,0,0,0,0,d__Eukaryota; k__Alveolata; p__Dinoflagellata; c__Dinophyceae; o__Gymnodiniphycidae; f__Gymnodiniphycidae; g__Gyrodinium; s__uncultured_alveolate
027b3dc760c1ca86462e3482fb2bd881,0,0,0,3,3,0,17,6,3,0,17,84,d__Eukaryota; k__Stramenopiles; p__Diatomea; c__Mediophyceae; o__Mediophyceae; f__Mediophyceae; g__Arcocellulus; s__Arcocellulus_cornucervis
933515a725ae20a3f1463a753335e4ff,0,0,0,0,0,0,0,0,0,0,1,0,d__Eukaryota; k__Holozoa; p__Holozoa; c__Choanoflagellida; o__Codonosigidae; f__Codonosigidae; g__Monosiga
eb3491f23343d1d5d997bc3fa61e17ba,0,0,0,0,0,0,1,0,0,0,0,0,d__Eukaryota; k__Stramenopiles; p__Ochrophyta; c__Eustigmatophyceae; o__Eustigmatales; f__Eustigmatales; g__phytoplankton; s__phytoplankton_environmental
195dffbc63a066ea291bcf24cc44c963,0,0,1,17,7,23,10,0,0,0,0,0,d__Eukaryota; k__Rhizaria; p__Cercozoa; c__Thecofilosea; o__Ebriacea; f__Ebriacea; g__Ebria
304e63682fc413d0aac4fddc76f6d06f,0,0,0,0,0,0,0,0,0,0,22,57,d__Eukaryota; k__Stramenopiles; p__Labyrinthulomycetes; c__Labyrinthulomycetes; o__Labyrinthulomycetes; f__Labyrinthulaceae; g__Labyrinthula; s__uncultured_eukaryote
adbd55afd059c4f818b3d0ad328cea22,4,0,0,1,13,0,6,0,0,0,0,0,d__Eukaryota; k__Alveolata; p__Dinoflagellata; c__Dinophyceae; o__Dinophysiales; f__Dinophysiales; g__Sinophysis
52dce5fb5ae014f7bddcee5bbab083aa,0,0,8,0,0,0,0,0,0,0,0,0,d__Eukaryota; k__Alveolata; p__Dinoflagellata; c__Dinophyceae
ad3f9f082f5e6994137dd139f46f4e47,0,0,0,1,0,0,0,0,0,0,0,0,d__Eukaryota; k__Stramenopiles; p__Diatomea; c__Mediophyceae; o__Mediophyceae; f__Mediophyceae; g__Thalassiosira
ebf5c9013e1b01b75bdc23aa7ad8be63,0,0,0,0,0,0,0,0,0,1,0,0,d__Eukaryota; k__Alveolata; p__Ciliophora; c__Intramacronucleata; o__Conthreep; f__Phyllopharyngea; g__Ephelota
34aed557cfd62f3f556a5bdc65ea4d5b,0,0,0,0,0,0,0,3,0,0,0,0,d__Eukaryota; k__Alveolata; p__Dinoflagellata; c__Dinophyceae; o__Peridiniales; f__Peridiniales; g__Amphidiniopsis; s__Dinophyceae_sp.
efac9004afa62ffbe1dd0cb9458369fa,0,0,0,0,0,0,0,0,0,0,0,2,d__Eukaryota; k__Alveolata; p__Ciliophora; c__Intramacronucleata; o__Conthreep; f__Phyllopharyngea; g__Heterohartmannula; s__Heterohartmannula_fangi
5cdd3b6761dc91d4c6a16a24fa6a8783,0,0,0,5,0,0,4,0,0,0,0,0,d__Eukaryota; k__Stramenopiles; p__Diatomea; c__Mediophyceae; o__Mediophyceae; f__Mediophyceae; g__Thalassiosira; s__uncultured_stramenopile
0ea7c4588a43c97c6e79879906709006,0,0,0,2,0,0,0,0,0,0,0,0,d__Eukaryota; k__Stramenopiles; p__Diatomea; c__Mediophyceae; o__Mediophyceae; f__Mediophyceae; g__Skeletonema
32dce22b21f512015c0d56cb33dfb4d9,0,0,0,0,0,0,0,0,0,0,1,0,d__Eukaryota
bbba041ba1bd0e35cc1c9b66adc0555b,0,0,0,0,0,7,0,0,0,0,0,0,d__Eukaryota; k__Alveolata; p__Dinoflagellata; c__Dinophyceae; o__Gymnodiniphycidae; f__Incertae_Sedis; g__Akashiwo; s__Akashiwo_sanguinea
4bfc38abeeceb5efee0a6cc933d32eed,0,0,0,0,0,0,0,0,0,0,16,0,d__Eukaryota; k__Holozoa; p__Holozoa; c__Choanoflagellida; o__Craspedida; f__Salpingoecidae; g__Salpingoecidae; s__Salpingoeca_kvevrii
92575d75e47881f39c01184f68ad858b,0,0,0,0,0,0,0,0,0,0,7,0,d__Eukaryota
195e3c6140e0f4edf520265da199dad7,0,0,0,0,0,0,0,0,1,0,0,0,d__Eukaryota; k__Rhizaria; p__Cercozoa; c__Vampyrellidae; o__Vampyrellidae; f__Vampyrellidae; g__uncultured; s__uncultured_Eimeriidae
f3686b33b06e75e52225f31e1aa0feef,0,20,0,0,0,0,0,0,0,0,0,0,d__Eukaryota; k__Alveolata; p__Ciliophora; c__Intramacronucleata; o__Conthreep; f__Phyllopharyngea; g__Suctoria; s__Pyropia_sp.
4e30a817b921202885f5b2110ae70e3c,0,0,0,0,0,0,0,0,0,0,77,0,d__Eukaryota; k__Holozoa; p__Holozoa; c__Choanoflagellida; o__Craspedida; f__Salpingoecidae; g__Salpingoecidae; s__Salpingoeca_kvevrii
b3acb65183f2ca53256e491f3ef9952c,0,0,0,0,0,14,0,0,0,0,0,0,d__Eukaryota; k__Alveolata; p__Dinoflagellata; c__Dinophyceae
f86d25cfd247e2b18326c8814b34fe55,0,0,0,0,0,0,0,0,0,11,0,0,d__Eukaryota; k__Alveolata; p__Ciliophora; c__Intramacronucleata; o__Conthreep; f__Phyllopharyngea; g__Ephelota
d6a3c1764e99bd812b8c183686a30696,0,0,0,0,0,0,1,0,0,0,0,0,d__Eukaryota; k__Alveolata; p__Dinoflagellata; c__Dinophyceae; o__Gymnodiniphycidae; f__Gymnodiniphycidae; g__Gyrodinium
9d68c0359ca6013d2caeacf321e548f8,0,0,0,0,0,0,0,0,1,0,0,0,d__Eukaryota; k__Rhizaria; p__Cercozoa
e467b5f86cd52b08a319d81b80a49ff2,0,0,19,0,0,0,0,0,0,0,0,0,d__Eukaryota; k__Alveolata; p__Dinoflagellata; c__Incertae_Sedis; o__Incertae_Sedis; f__Incertae_Sedis; g__Haplozoon; s__uncultured_eukaryote
018b3453d8f195930793fce36920bddb,0,0,1,1,0,0,0,0,0,0,0,0,d__Eukaryota; k__Rhizaria; p__Cercozoa; c__Novel_Clade_2; o__Novel_Clade_2; f__Novel_Clade_2; g__Novel_Clade_2
84907143f3b710a721c92e1df72387e2,0,0,0,0,0,0,0,0,2,0,0,0,d__Eukaryota; k__Stramenopiles; p__Diatomea; c__Bacillariophyceae; o__Bacillariophyceae; f__Bacillariophyceae; g__Amphora; s__Amphora_coffeiformis
f02ad98ed79d6397f9ddce0b9243d69a,0,0,0,0,5,0,0,0,0,0,0,0,d__Eukaryota; k__Alveolata; p__Dinoflagellata; c__Dinophyceae
25fce5c72458ee3959a2a709bd9a516e,0,0,0,0,0,0,0,0,15,0,0,0,d__Eukaryota; k__Alveolata; p__Ciliophora; c__Intramacronucleata; o__Conthreep; f__Oligohymenophorea; g__Vaginicola; s__Vaginicola_sp.
c356e72fbdaede0d121ec79978a27449,0,0,6,0,0,0,0,0,0,0,0,0,d__Eukaryota; k__Alveolata; p__Dinoflagellata; c__Dinophyceae; o__Gymnodiniphycidae; f__Gymnodiniphycidae; g__Gyrodinium
7f3c77781c032d07cabd3dce7835d2b6,0,0,0,0,0,0,0,9,0,0,0,0,d__Eukaryota; k__Alveolata; p__Dinoflagellata; c__Dinophyceae
52b71125bce6721c5c24cb72f461e27d,0,0,0,0,0,0,0,0,2,0,0,15,d__Eukaryota; k__Stramenopiles; p__Diatomea; c__Bacillariophyceae; o__Bacillariophyceae; f__Bacillariophyceae; g__Navicula
f3a9f047c1a5e8194304e6cd518b34cf,6,0,0,0,0,0,0,0,0,0,0,0,d__Eukaryota; k__Alveolata; p__Ciliophora; c__Intramacronucleata; o__Conthreep; f__Phyllopharyngea; g__Acineta; s__Acineta_sp.
19686d7f11278a36ee0790f143db6baa,0,0,0,0,12,3,5,0,0,0,0,1,d__Eukaryota; k__Chloroplastida; p__Chlorophyta; c__Trebouxiophyceae
2084f0a53ebb4cb826ace3d4d40de973,0,0,0,0,0,0,4,0,0,0,0,0,d__Eukaryota; k__Stramenopiles; p__Diatomea; c__Coscinodiscophytina; o__Coscinodiscophytina; f__Coscinodiscophytina; g__Actinocyclus
2def4e42cfea18b193cf7c8994e81acf,0,0,0,0,0,5,0,0,0,0,0,0,d__Eukaryota; k__Rhizaria; p__Cercozoa; c__Imbricatea; o__Marimonadida; f__Marimonadida; g__Pseudopirsonia
e712a2267d796f3d858f1e2d81eb2d4f,4,0,0,0,0,0,0,0,0,0,0,0,d__Eukaryota; k__Stramenopiles; p__Labyrinthulomycetes; c__Labyrinthulomycetes; o__Labyrinthulomycetes; f__Thraustochytriaceae; g__uncultured; s__Thraustochytriidae_sp.
51bfc53384fe36c35848400ca3402613,0,0,15,0,0,0,0,0,0,0,0,0,d__Eukaryota; k__Alveolata; p__Dinoflagellata; c__Dinophyceae; o__Gymnodiniphycidae
e91f9393b05ffb6b7d46a7f54fe3c3f8,0,0,0,0,0,0,0,0,1,0,0,0,d__Eukaryota; k__Amoebozoa; p__Amoebozoa; c__Tubulinea; o__Leptomyxida; f__Leptomyxida
f53fc846840a3a47d1f49122ab8fcc9f,0,0,0,4,0,0,0,0,0,0,0,0,d__Eukaryota; k__Stramenopiles; p__Diatomea; c__Mediophyceae; o__Mediophyceae; f__Mediophyceae; g__Chaetoceros; s__Chaetoceros_sp.
d3b99ec4067ae2932db0fa935b8228ba,0,0,0,0,0,0,0,0,47,0,0,0,d__Eukaryota; k__Alveolata; p__Ciliophora; c__Intramacronucleata; o__Conthreep; f__Phyllopharyngea; g__Acineta; s__Acineta_tuberosa
e73bd2d710c6b5bba454aa5532a49ed8,0,0,0,0,0,0,0,0,3,0,0,0,d__Eukaryota; k__Chloroplastida; p__Chlorophyta
9ece0a42a1ca86bd3104899900c42592,0,0,0,0,3,0,0,0,0,0,0,0,d__Eukaryota; k__Stramenopiles; p__Labyrinthulomycetes; c__Labyrinthulomycetes; o__Labyrinthulomycetes; f__Thraustochytriaceae; g__uncultured; s__uncultured_labyrinthulid
ae8580938893044541e36c4d4911a8c7,1,0,0,0,0,0,0,0,0,0,0,0,d__Eukaryota; k__Alveolata; p__Ciliophora; c__Intramacronucleata; o__Conthreep; f__Phyllopharyngea; g__Acineta; s__uncultured_eukaryote
fecbd357edde4b4ba2cacbb216c094cf,0,0,0,0,0,0,0,0,0,0,4,0,d__Eukaryota; k__Stramenopiles; p__Diatomea; c__Coscinodiscophytina; o__Fragilariales; f__Fragilariales; g__Licmophora; s__uncultured_marine
e4d04af8f9862d765a498e1652989c0c,0,0,0,0,0,0,2,0,0,0,0,0,d__Eukaryota; k__Alveolata; p__Dinoflagellata; c__Dinophyceae; o__Gonyaulacales; f__Gonyaulacales; g__Pyrophacus; s__Pyrophacus_steinii
c21faf9908064859795d79cf404c3052,0,0,0,2,0,3,3,0,0,0,0,0,d__Eukaryota; k__Alveolata; p__Dinoflagellata; c__Dinophyceae
106f8234060ed2403e22bc46cc86cbf5,0,0,0,0,3,0,0,0,0,0,0,0,d__Eukaryota; k__Alveolata; p__Protalveolata; c__Syndiniales; o__Syndiniales; f__Syndiniales_Group_I; g__Syndiniales_Group_I; s__uncultured_marine
bd1c884481863f07fa04c7cab99c8421,0,0,0,0,0,0,0,0,0,0,1,0,d__Eukaryota; k__Chloroplastida; p__Chlorophyta; c__Chlorophyceae; o__Chlamydomonadales; f__Chlamydomonadales; g__Chlamydomonas; s__Chlamydomonas_raudensis
cdf21aaf60585a6344ded34da1a27486,0,116,0,0,0,0,0,0,0,11,0,17,d__Eukaryota; k__Alveolata; p__Ciliophora; c__Intramacronucleata; o__Conthreep; f__Phyllopharyngea; g__Suctoria; s__Pyropia_sp.
88a04a21d7adfc862d8f0875ed9b57e5,0,0,0,0,0,0,0,7,0,0,0,0,d__Eukaryota; k__Stramenopiles; p__Diatomea; c__Bacillariophyceae; o__Bacillariophyceae; f__Bacillariophyceae; g__Amphora
